image_path,text_clean,label,label_encoded
waste_dataset/cardboard/000221.jpg,brown cardboard packaging waste material,cardboard,0
waste_dataset/trash/000416.jpg,mixed waste garbage object found,trash,5
waste_dataset/plastic/000333.jpg,plastic waste recycling object found,plastic,4
waste_dataset/glass/000396.jpg,recycled glass waste object found,glass,1
waste_dataset/plastic/000300.jpg,plastic packaging thrown in trash bin,plastic,4
waste_dataset/cardboard/000194.jpg,brown cardboard packaging waste material,cardboard,0
waste_dataset/cardboard/000210.jpg,cardboard material discarded in bin,cardboard,0
waste_dataset/trash/000269.jpg,non recyclable waste object in bin,trash,5
waste_dataset/plastic/000044.jpg,used plastic container discarded waste,plastic,4
waste_dataset/glass/000071.jpg,recycled glass waste object found,glass,1
waste_dataset/paper/000193.jpg,recycled paper material waste object,paper,3
waste_dataset/metal/000327.jpg,old metal container waste material,metal,2
waste_dataset/plastic/000185.jpg,used plastic container discarded waste,plastic,4
waste_dataset/cardboard/000231.jpg,empty cardboard box thrown away,cardboard,0
waste_dataset/cardboard/000309.jpg,corrugated cardboard waste object found,cardboard,0
waste_dataset/trash/000069.jpg,household garbage thrown away,trash,5
waste_dataset/metal/000127.jpg,metal container for recycling bin,metal,2
waste_dataset/trash/000312.jpg,mixed waste garbage object found,trash,5
waste_dataset/cardboard/000373.jpg,a flattened cardboard box in trash,cardboard,0
waste_dataset/cardboard/000139.jpg,corrugated cardboard waste object found,cardboard,0
waste_dataset/cardboard/000085.jpg,empty cardboard box thrown away,cardboard,0
waste_dataset/cardboard/000220.jpg,a flattened cardboard box in trash,cardboard,0
waste_dataset/paper/000006.jpg,a crumpled piece of paper waste,paper,3
waste_dataset/plastic/000366.jpg,plastic waste item for recycling,plastic,4
waste_dataset/plastic/000029.jpg,plastic waste item for recycling,plastic,4
waste_dataset/metal/000249.jpg,steel or aluminum waste object,metal,2
waste_dataset/glass/000366.jpg,recycled glass waste object found,glass,1
waste_dataset/paper/000306.jpg,paper sheet thrown in recycling bin,paper,3
waste_dataset/paper/000386.jpg,white paper material discarded waste,paper,3
waste_dataset/metal/000200.jpg,used tin can discarded as waste,metal,2
waste_dataset/paper/000055.jpg,paper waste item found in garbage,paper,3
waste_dataset/trash/000418.jpg,non recyclable waste object in bin,trash,5
waste_dataset/trash/000040.jpg,random waste item in trash bin,trash,5
waste_dataset/metal/000335.jpg,recycled metal can garbage item found,metal,2
waste_dataset/paper/000152.jpg,paper sheet thrown in recycling bin,paper,3
waste_dataset/cardboard/000387.jpg,a flattened cardboard box in trash,cardboard,0
waste_dataset/metal/000132.jpg,recycled metal can garbage item found,metal,2
waste_dataset/cardboard/000044.jpg,cardboard material discarded in bin,cardboard,0
waste_dataset/plastic/000178.jpg,plastic packaging thrown in trash bin,plastic,4
waste_dataset/glass/000101.jpg,broken glass item for recycling,glass,1
waste_dataset/plastic/000371.jpg,plastic packaging thrown in trash bin,plastic,4
waste_dataset/plastic/000354.jpg,a plastic bottle in garbage bin,plastic,4
waste_dataset/cardboard/000268.jpg,empty cardboard box thrown away,cardboard,0
waste_dataset/plastic/000309.jpg,empty plastic bottle waste object,plastic,4
waste_dataset/plastic/000157.jpg,plastic bag found in garbage waste,plastic,4
waste_dataset/cardboard/000062.jpg,recycled cardboard box material waste,cardboard,0
waste_dataset/plastic/000383.jpg,plastic bag found in garbage waste,plastic,4
waste_dataset/glass/000170.jpg,empty glass bottle discarded waste,glass,1
waste_dataset/trash/000104.jpg,general waste material discarded,trash,5
waste_dataset/trash/000315.jpg,general waste material discarded,trash,5
waste_dataset/glass/000378.jpg,glass jar or bottle thrown away,glass,1
waste_dataset/cardboard/000093.jpg,empty cardboard box thrown away,cardboard,0
waste_dataset/cardboard/000420.jpg,cardboard material discarded in bin,cardboard,0
waste_dataset/paper/000353.jpg,paper waste item found in garbage,paper,3
waste_dataset/plastic/000130.jpg,plastic waste recycling object found,plastic,4
waste_dataset/paper/000227.jpg,white paper material discarded waste,paper,3
waste_dataset/trash/000084.jpg,random waste item in trash bin,trash,5
waste_dataset/metal/000256.jpg,metal container for recycling bin,metal,2
waste_dataset/plastic/000041.jpg,plastic packaging thrown in trash bin,plastic,4
waste_dataset/metal/000191.jpg,a crushed metal can in trash,metal,2
waste_dataset/glass/000082.jpg,empty glass bottle discarded waste,glass,1
waste_dataset/glass/000163.jpg,glass jar or bottle thrown away,glass,1
waste_dataset/plastic/000211.jpg,used plastic container discarded waste,plastic,4
waste_dataset/paper/000393.jpg,recycled paper material waste object,paper,3
waste_dataset/plastic/000379.jpg,plastic bag found in garbage waste,plastic,4
waste_dataset/paper/000400.jpg,old paper document thrown away,paper,3
waste_dataset/paper/000257.jpg,paper waste item found in garbage,paper,3
waste_dataset/glass/000230.jpg,glass container discarded as garbage,glass,1
waste_dataset/metal/000225.jpg,used tin can discarded as waste,metal,2
waste_dataset/plastic/000365.jpg,a plastic bottle in garbage bin,plastic,4
waste_dataset/glass/000363.jpg,clear glass waste material in trash,glass,1
waste_dataset/plastic/000262.jpg,plastic packaging thrown in trash bin,plastic,4
waste_dataset/cardboard/000394.jpg,old cardboard packaging garbage item,cardboard,0
waste_dataset/trash/000023.jpg,household garbage thrown away,trash,5
waste_dataset/trash/000107.jpg,household garbage thrown away,trash,5
waste_dataset/metal/000077.jpg,steel or aluminum waste object,metal,2
waste_dataset/cardboard/000057.jpg,recycled cardboard box material waste,cardboard,0
waste_dataset/trash/000112.jpg,general waste material discarded,trash,5
waste_dataset/plastic/000260.jpg,discarded plastic material waste item,plastic,4
waste_dataset/paper/000324.jpg,paper waste item found in garbage,paper,3
waste_dataset/cardboard/000223.jpg,brown cardboard packaging waste material,cardboard,0
waste_dataset/cardboard/000283.jpg,old cardboard packaging garbage item,cardboard,0
waste_dataset/metal/000133.jpg,steel or aluminum waste object,metal,2
waste_dataset/glass/000151.jpg,glass container discarded as garbage,glass,1
waste_dataset/plastic/000080.jpg,plastic waste item for recycling,plastic,4
waste_dataset/metal/000252.jpg,recycled metal can garbage item found,metal,2
waste_dataset/metal/000370.jpg,recycled metal can garbage item found,metal,2
waste_dataset/plastic/000391.jpg,plastic packaging thrown in trash bin,plastic,4
waste_dataset/cardboard/000049.jpg,brown cardboard packaging waste material,cardboard,0
waste_dataset/cardboard/000242.jpg,a flattened cardboard box in trash,cardboard,0
waste_dataset/metal/000159.jpg,aluminum or steel waste item found,metal,2
waste_dataset/plastic/000067.jpg,plastic packaging thrown in trash bin,plastic,4
waste_dataset/cardboard/000066.jpg,empty cardboard box thrown away,cardboard,0
waste_dataset/glass/000027.jpg,recycled glass waste object found,glass,1
waste_dataset/trash/000188.jpg,general household waste item found,trash,5
waste_dataset/trash/000264.jpg,general waste material discarded,trash,5
waste_dataset/paper/000076.jpg,paper sheet thrown in recycling bin,paper,3
waste_dataset/trash/000036.jpg,general waste material discarded,trash,5
waste_dataset/cardboard/000370.jpg,a flattened cardboard box in trash,cardboard,0
waste_dataset/cardboard/000401.jpg,empty cardboard box thrown away,cardboard,0
waste_dataset/metal/000368.jpg,aluminum or steel waste item found,metal,2
waste_dataset/paper/000326.jpg,paper sheet thrown in recycling bin,paper,3
waste_dataset/metal/000382.jpg,aluminum or steel waste item found,metal,2
waste_dataset/trash/000175.jpg,mixed waste garbage object found,trash,5
waste_dataset/trash/000221.jpg,household garbage thrown away,trash,5
waste_dataset/glass/000092.jpg,a glass bottle found in waste bin,glass,1
waste_dataset/glass/000138.jpg,broken glass item for recycling,glass,1
waste_dataset/glass/000034.jpg,broken glass item for recycling,glass,1
waste_dataset/cardboard/000048.jpg,old cardboard packaging garbage item,cardboard,0
waste_dataset/metal/000400.jpg,steel or aluminum waste object,metal,2
waste_dataset/paper/000369.jpg,used newspaper or paper in trash bin,paper,3
waste_dataset/glass/000384.jpg,broken glass item for recycling,glass,1
waste_dataset/plastic/000007.jpg,used plastic container discarded waste,plastic,4
waste_dataset/trash/000052.jpg,household garbage thrown away,trash,5
waste_dataset/glass/000407.jpg,recycled glass waste object found,glass,1
waste_dataset/plastic/000312.jpg,plastic waste item for recycling,plastic,4
waste_dataset/plastic/000091.jpg,plastic bag found in garbage waste,plastic,4
waste_dataset/trash/000297.jpg,general waste material discarded,trash,5
waste_dataset/trash/000189.jpg,general household waste item found,trash,5
waste_dataset/glass/000382.jpg,a glass bottle found in waste bin,glass,1
waste_dataset/plastic/000381.jpg,used plastic container discarded waste,plastic,4
waste_dataset/metal/000181.jpg,steel or aluminum waste object,metal,2
waste_dataset/glass/000197.jpg,a glass bottle found in waste bin,glass,1
waste_dataset/cardboard/000410.jpg,brown cardboard packaging waste material,cardboard,0
waste_dataset/trash/000027.jpg,household garbage thrown away,trash,5
waste_dataset/plastic/000364.jpg,a plastic bottle in garbage bin,plastic,4
waste_dataset/cardboard/000384.jpg,recycled cardboard box material waste,cardboard,0
waste_dataset/paper/000420.jpg,used newspaper or paper in trash bin,paper,3
waste_dataset/plastic/000137.jpg,used plastic container discarded waste,plastic,4
waste_dataset/plastic/000097.jpg,plastic bag found in garbage waste,plastic,4
waste_dataset/plastic/000145.jpg,used plastic container discarded waste,plastic,4
waste_dataset/glass/000086.jpg,glass container discarded as garbage,glass,1
waste_dataset/glass/000344.jpg,recycled glass waste object found,glass,1
waste_dataset/glass/000253.jpg,shattered glass piece in garbage bin,glass,1
waste_dataset/metal/000342.jpg,recycled metal can garbage item found,metal,2
waste_dataset/paper/000047.jpg,white paper material discarded waste,paper,3
waste_dataset/paper/000410.jpg,recycled paper material waste object,paper,3
waste_dataset/glass/000305.jpg,a glass bottle found in waste bin,glass,1
waste_dataset/cardboard/000191.jpg,old cardboard packaging garbage item,cardboard,0
waste_dataset/glass/000311.jpg,empty glass bottle discarded waste,glass,1
waste_dataset/glass/000284.jpg,glass jar or bottle thrown away,glass,1
waste_dataset/glass/000040.jpg,a glass bottle found in waste bin,glass,1
waste_dataset/plastic/000318.jpg,plastic waste item for recycling,plastic,4
waste_dataset/paper/000350.jpg,paper sheet thrown in recycling bin,paper,3
waste_dataset/glass/000266.jpg,glass jar or bottle thrown away,glass,1
waste_dataset/trash/000091.jpg,general trash item discarded,trash,5
waste_dataset/metal/000329.jpg,a crushed metal can in trash,metal,2
waste_dataset/trash/000234.jpg,general trash item discarded,trash,5
waste_dataset/trash/000270.jpg,general household waste item found,trash,5
waste_dataset/plastic/000117.jpg,plastic waste item for recycling,plastic,4
waste_dataset/cardboard/000149.jpg,brown cardboard packaging waste material,cardboard,0
waste_dataset/plastic/000334.jpg,a plastic bottle in garbage bin,plastic,4
waste_dataset/glass/000406.jpg,a glass bottle found in waste bin,glass,1
waste_dataset/trash/000340.jpg,mixed garbage non recyclable material,trash,5
waste_dataset/plastic/000252.jpg,plastic bag found in garbage waste,plastic,4
waste_dataset/cardboard/000208.jpg,empty cardboard box thrown away,cardboard,0
waste_dataset/paper/000065.jpg,recycled paper material waste object,paper,3
waste_dataset/metal/000376.jpg,used tin can discarded as waste,metal,2
waste_dataset/glass/000007.jpg,glass container discarded as garbage,glass,1
waste_dataset/cardboard/000341.jpg,old cardboard packaging garbage item,cardboard,0
waste_dataset/plastic/000036.jpg,plastic bag found in garbage waste,plastic,4
waste_dataset/paper/000269.jpg,torn paper piece in waste bin,paper,3
waste_dataset/plastic/000351.jpg,plastic waste item for recycling,plastic,4
waste_dataset/glass/000389.jpg,a glass bottle found in waste bin,glass,1
waste_dataset/plastic/000385.jpg,used plastic container discarded waste,plastic,4
waste_dataset/cardboard/000016.jpg,empty cardboard box thrown away,cardboard,0
waste_dataset/metal/000187.jpg,used tin can discarded as waste,metal,2
waste_dataset/plastic/000187.jpg,plastic packaging thrown in trash bin,plastic,4
waste_dataset/glass/000134.jpg,glass jar or bottle thrown away,glass,1
waste_dataset/trash/000293.jpg,general waste material discarded,trash,5
waste_dataset/trash/000302.jpg,general waste material discarded,trash,5
waste_dataset/trash/000034.jpg,mixed garbage non recyclable material,trash,5
waste_dataset/cardboard/000124.jpg,a flattened cardboard box in trash,cardboard,0
waste_dataset/trash/000168.jpg,mixed waste garbage object found,trash,5
waste_dataset/metal/000380.jpg,recycled metal can garbage item found,metal,2
waste_dataset/cardboard/000184.jpg,used cardboard carton for recycling,cardboard,0
waste_dataset/plastic/000374.jpg,used plastic container discarded waste,plastic,4
waste_dataset/cardboard/000409.jpg,used cardboard carton for recycling,cardboard,0
waste_dataset/glass/000322.jpg,recycled glass waste object found,glass,1
waste_dataset/metal/000311.jpg,metal container for recycling bin,metal,2
waste_dataset/metal/000238.jpg,recycled metal can garbage item found,metal,2
waste_dataset/glass/000061.jpg,shattered glass piece in garbage bin,glass,1
waste_dataset/plastic/000059.jpg,plastic waste recycling object found,plastic,4
waste_dataset/cardboard/000336.jpg,empty cardboard box thrown away,cardboard,0
waste_dataset/metal/000072.jpg,aluminum or steel waste item found,metal,2
waste_dataset/plastic/000037.jpg,plastic bag found in garbage waste,plastic,4
waste_dataset/cardboard/000204.jpg,old cardboard packaging garbage item,cardboard,0
waste_dataset/glass/000392.jpg,glass container discarded as garbage,glass,1
waste_dataset/glass/000240.jpg,empty glass bottle discarded waste,glass,1
waste_dataset/plastic/000066.jpg,plastic waste recycling object found,plastic,4
waste_dataset/paper/000133.jpg,paper sheet thrown in recycling bin,paper,3
waste_dataset/metal/000357.jpg,used tin can discarded as waste,metal,2
waste_dataset/cardboard/000359.jpg,empty cardboard box thrown away,cardboard,0
waste_dataset/trash/000095.jpg,mixed garbage non recyclable material,trash,5
waste_dataset/plastic/000197.jpg,empty plastic bottle waste object,plastic,4
waste_dataset/metal/000057.jpg,recycled metal can garbage item found,metal,2
waste_dataset/cardboard/000065.jpg,a flattened cardboard box in trash,cardboard,0
waste_dataset/paper/000355.jpg,old paper document thrown away,paper,3
waste_dataset/trash/000156.jpg,mixed waste garbage object found,trash,5
waste_dataset/plastic/000089.jpg,plastic bag found in garbage waste,plastic,4
waste_dataset/trash/000148.jpg,mixed waste garbage object found,trash,5
waste_dataset/cardboard/000395.jpg,old cardboard packaging garbage item,cardboard,0
waste_dataset/paper/000268.jpg,used newspaper or paper in trash bin,paper,3
waste_dataset/paper/000142.jpg,paper waste item found in garbage,paper,3
waste_dataset/glass/000349.jpg,empty glass bottle discarded waste,glass,1
waste_dataset/plastic/000223.jpg,plastic waste recycling object found,plastic,4
waste_dataset/glass/000090.jpg,empty glass bottle discarded waste,glass,1
waste_dataset/plastic/000239.jpg,discarded plastic material waste item,plastic,4
waste_dataset/paper/000010.jpg,paper waste item found in garbage,paper,3
waste_dataset/metal/000213.jpg,empty metal can thrown away,metal,2
waste_dataset/glass/000099.jpg,shattered glass piece in garbage bin,glass,1
waste_dataset/metal/000175.jpg,recycled metal can garbage item found,metal,2
waste_dataset/trash/000313.jpg,mixed waste garbage object found,trash,5
waste_dataset/glass/000338.jpg,glass container discarded as garbage,glass,1
waste_dataset/trash/000300.jpg,mixed waste garbage object found,trash,5
waste_dataset/cardboard/000329.jpg,recycled cardboard box material waste,cardboard,0
waste_dataset/cardboard/000262.jpg,corrugated cardboard waste object found,cardboard,0
waste_dataset/plastic/000129.jpg,plastic waste item for recycling,plastic,4
waste_dataset/plastic/000005.jpg,plastic bag found in garbage waste,plastic,4
waste_dataset/metal/000166.jpg,aluminum or steel waste item found,metal,2
waste_dataset/plastic/000160.jpg,empty plastic bottle waste object,plastic,4
waste_dataset/metal/000047.jpg,used tin can discarded as waste,metal,2
waste_dataset/metal/000271.jpg,empty metal can thrown away,metal,2
waste_dataset/trash/000009.jpg,general waste material discarded,trash,5
waste_dataset/plastic/000362.jpg,discarded plastic material waste item,plastic,4
waste_dataset/paper/000380.jpg,white paper material discarded waste,paper,3
waste_dataset/glass/000342.jpg,recycled glass waste object found,glass,1
waste_dataset/trash/000283.jpg,general household waste item found,trash,5
waste_dataset/cardboard/000415.jpg,a flattened cardboard box in trash,cardboard,0
waste_dataset/paper/000059.jpg,paper waste item found in garbage,paper,3
waste_dataset/plastic/000234.jpg,empty plastic bottle waste object,plastic,4
waste_dataset/metal/000023.jpg,empty metal can thrown away,metal,2
waste_dataset/paper/000354.jpg,a crumpled piece of paper waste,paper,3
waste_dataset/paper/000301.jpg,white paper material discarded waste,paper,3
waste_dataset/glass/000017.jpg,recycled glass waste object found,glass,1
waste_dataset/plastic/000039.jpg,discarded plastic material waste item,plastic,4
waste_dataset/trash/000326.jpg,household garbage thrown away,trash,5
waste_dataset/glass/000368.jpg,glass container discarded as garbage,glass,1
waste_dataset/plastic/000175.jpg,plastic packaging thrown in trash bin,plastic,4
waste_dataset/plastic/000149.jpg,plastic packaging thrown in trash bin,plastic,4
waste_dataset/metal/000170.jpg,a crushed metal can in trash,metal,2
waste_dataset/metal/000186.jpg,metal container for recycling bin,metal,2
waste_dataset/glass/000024.jpg,shattered glass piece in garbage bin,glass,1
waste_dataset/paper/000304.jpg,used newspaper or paper in trash bin,paper,3
waste_dataset/paper/000339.jpg,a crumpled piece of paper waste,paper,3
waste_dataset/metal/000041.jpg,old metal container waste material,metal,2
waste_dataset/trash/000100.jpg,general household waste item found,trash,5
waste_dataset/paper/000083.jpg,old paper document thrown away,paper,3
waste_dataset/cardboard/000418.jpg,a flattened cardboard box in trash,cardboard,0
waste_dataset/paper/000177.jpg,paper sheet thrown in recycling bin,paper,3
waste_dataset/plastic/000101.jpg,discarded plastic material waste item,plastic,4
waste_dataset/paper/000273.jpg,paper sheet thrown in recycling bin,paper,3
waste_dataset/glass/000132.jpg,clear glass waste material in trash,glass,1
waste_dataset/glass/000220.jpg,empty glass bottle discarded waste,glass,1
waste_dataset/trash/000087.jpg,random waste item in trash bin,trash,5
waste_dataset/plastic/000147.jpg,plastic bag found in garbage waste,plastic,4
waste_dataset/cardboard/000361.jpg,used cardboard carton for recycling,cardboard,0
waste_dataset/paper/000347.jpg,torn paper piece in waste bin,paper,3
waste_dataset/trash/000239.jpg,mixed garbage non recyclable material,trash,5
waste_dataset/glass/000391.jpg,a glass bottle found in waste bin,glass,1
waste_dataset/paper/000411.jpg,a crumpled piece of paper waste,paper,3
waste_dataset/trash/000053.jpg,mixed waste garbage object found,trash,5
waste_dataset/metal/000121.jpg,steel or aluminum waste object,metal,2
waste_dataset/paper/000247.jpg,torn paper piece in waste bin,paper,3
waste_dataset/glass/000072.jpg,glass jar or bottle thrown away,glass,1
waste_dataset/metal/000402.jpg,used tin can discarded as waste,metal,2
waste_dataset/cardboard/000075.jpg,corrugated cardboard waste object found,cardboard,0
waste_dataset/glass/000328.jpg,a glass bottle found in waste bin,glass,1
waste_dataset/plastic/000244.jpg,empty plastic bottle waste object,plastic,4
waste_dataset/glass/000393.jpg,broken glass item for recycling,glass,1
waste_dataset/trash/000356.jpg,general trash item discarded,trash,5
waste_dataset/glass/000142.jpg,empty glass bottle discarded waste,glass,1
waste_dataset/trash/000124.jpg,general household waste item found,trash,5
waste_dataset/metal/000334.jpg,steel or aluminum waste object,metal,2
waste_dataset/trash/000323.jpg,general waste material discarded,trash,5
waste_dataset/glass/000178.jpg,clear glass waste material in trash,glass,1
waste_dataset/glass/000106.jpg,a glass bottle found in waste bin,glass,1
waste_dataset/paper/000066.jpg,white paper material discarded waste,paper,3
waste_dataset/trash/000378.jpg,general household waste item found,trash,5
waste_dataset/trash/000063.jpg,general household waste item found,trash,5
waste_dataset/plastic/000026.jpg,plastic bag found in garbage waste,plastic,4
waste_dataset/metal/000310.jpg,old metal container waste material,metal,2
waste_dataset/metal/000279.jpg,a crushed metal can in trash,metal,2
waste_dataset/plastic/000180.jpg,empty plastic bottle waste object,plastic,4
waste_dataset/metal/000162.jpg,empty metal can thrown away,metal,2
waste_dataset/metal/000286.jpg,empty metal can thrown away,metal,2
waste_dataset/cardboard/000192.jpg,cardboard material discarded in bin,cardboard,0
waste_dataset/glass/000211.jpg,broken glass item for recycling,glass,1
waste_dataset/trash/000014.jpg,non recyclable waste object in bin,trash,5
waste_dataset/plastic/000124.jpg,used plastic container discarded waste,plastic,4
waste_dataset/metal/000061.jpg,a crushed metal can in trash,metal,2
waste_dataset/cardboard/000296.jpg,empty cardboard box thrown away,cardboard,0
waste_dataset/trash/000222.jpg,general household waste item found,trash,5
waste_dataset/trash/000382.jpg,mixed garbage non recyclable material,trash,5
waste_dataset/plastic/000311.jpg,plastic waste recycling object found,plastic,4
waste_dataset/paper/000398.jpg,torn paper piece in waste bin,paper,3
waste_dataset/glass/000107.jpg,glass jar or bottle thrown away,glass,1
waste_dataset/cardboard/000344.jpg,empty cardboard box thrown away,cardboard,0
waste_dataset/metal/000220.jpg,old metal container waste material,metal,2
waste_dataset/glass/000006.jpg,broken glass item for recycling,glass,1
waste_dataset/cardboard/000294.jpg,empty cardboard box thrown away,cardboard,0
waste_dataset/metal/000037.jpg,used tin can discarded as waste,metal,2
waste_dataset/trash/000054.jpg,general waste material discarded,trash,5
waste_dataset/glass/000182.jpg,clear glass waste material in trash,glass,1
waste_dataset/trash/000310.jpg,non recyclable waste object in bin,trash,5
waste_dataset/cardboard/000318.jpg,old cardboard packaging garbage item,cardboard,0
waste_dataset/glass/000286.jpg,empty glass bottle discarded waste,glass,1
waste_dataset/trash/000395.jpg,mixed waste garbage object found,trash,5
waste_dataset/trash/000051.jpg,random waste item in trash bin,trash,5
waste_dataset/trash/000344.jpg,mixed waste garbage object found,trash,5
waste_dataset/metal/000353.jpg,steel or aluminum waste object,metal,2
waste_dataset/paper/000362.jpg,white paper material discarded waste,paper,3
waste_dataset/cardboard/000272.jpg,brown cardboard packaging waste material,cardboard,0
waste_dataset/metal/000036.jpg,aluminum or steel waste item found,metal,2
waste_dataset/glass/000352.jpg,empty glass bottle discarded waste,glass,1
waste_dataset/plastic/000196.jpg,plastic packaging thrown in trash bin,plastic,4
waste_dataset/cardboard/000339.jpg,a flattened cardboard box in trash,cardboard,0
waste_dataset/glass/000100.jpg,a glass bottle found in waste bin,glass,1
waste_dataset/glass/000325.jpg,shattered glass piece in garbage bin,glass,1
waste_dataset/glass/000394.jpg,recycled glass waste object found,glass,1
waste_dataset/paper/000052.jpg,used newspaper or paper in trash bin,paper,3
waste_dataset/paper/000160.jpg,used newspaper or paper in trash bin,paper,3
waste_dataset/glass/000010.jpg,shattered glass piece in garbage bin,glass,1
waste_dataset/metal/000193.jpg,recycled metal can garbage item found,metal,2
waste_dataset/glass/000297.jpg,recycled glass waste object found,glass,1
waste_dataset/paper/000345.jpg,old paper document thrown away,paper,3
waste_dataset/trash/000307.jpg,general waste material discarded,trash,5
waste_dataset/plastic/000249.jpg,plastic waste item for recycling,plastic,4
waste_dataset/trash/000306.jpg,mixed waste garbage object found,trash,5
waste_dataset/glass/000401.jpg,shattered glass piece in garbage bin,glass,1
waste_dataset/plastic/000331.jpg,plastic waste item for recycling,plastic,4
waste_dataset/paper/000220.jpg,recycled paper material waste object,paper,3
waste_dataset/plastic/000018.jpg,plastic waste recycling object found,plastic,4
waste_dataset/trash/000381.jpg,general household waste item found,trash,5
waste_dataset/plastic/000349.jpg,plastic waste recycling object found,plastic,4
waste_dataset/paper/000340.jpg,old paper document thrown away,paper,3
waste_dataset/glass/000021.jpg,clear glass waste material in trash,glass,1
waste_dataset/plastic/000055.jpg,used plastic container discarded waste,plastic,4
waste_dataset/metal/000122.jpg,used tin can discarded as waste,metal,2
waste_dataset/glass/000262.jpg,clear glass waste material in trash,glass,1
waste_dataset/paper/000318.jpg,a crumpled piece of paper waste,paper,3
waste_dataset/cardboard/000092.jpg,corrugated cardboard waste object found,cardboard,0
waste_dataset/trash/000338.jpg,general trash item discarded,trash,5
waste_dataset/cardboard/000014.jpg,empty cardboard box thrown away,cardboard,0
waste_dataset/glass/000292.jpg,recycled glass waste object found,glass,1
waste_dataset/trash/000249.jpg,non recyclable waste object in bin,trash,5
waste_dataset/metal/000359.jpg,used tin can discarded as waste,metal,2
waste_dataset/cardboard/000055.jpg,a flattened cardboard box in trash,cardboard,0
waste_dataset/metal/000415.jpg,empty metal can thrown away,metal,2
waste_dataset/metal/000087.jpg,recycled metal can garbage item found,metal,2
waste_dataset/glass/000144.jpg,empty glass bottle discarded waste,glass,1
waste_dataset/plastic/000069.jpg,empty plastic bottle waste object,plastic,4
waste_dataset/cardboard/000366.jpg,old cardboard packaging garbage item,cardboard,0
waste_dataset/glass/000254.jpg,a glass bottle found in waste bin,glass,1
waste_dataset/plastic/000125.jpg,used plastic container discarded waste,plastic,4
waste_dataset/metal/000167.jpg,metal container for recycling bin,metal,2
waste_dataset/paper/000360.jpg,torn paper piece in waste bin,paper,3
waste_dataset/paper/000248.jpg,paper sheet thrown in recycling bin,paper,3
waste_dataset/glass/000380.jpg,empty glass bottle discarded waste,glass,1
waste_dataset/plastic/000110.jpg,plastic waste item for recycling,plastic,4
waste_dataset/plastic/000237.jpg,plastic waste recycling object found,plastic,4
waste_dataset/metal/000194.jpg,steel or aluminum waste object,metal,2
waste_dataset/metal/000049.jpg,a crushed metal can in trash,metal,2
waste_dataset/trash/000226.jpg,general waste material discarded,trash,5
waste_dataset/paper/000035.jpg,paper waste item found in garbage,paper,3
waste_dataset/paper/000109.jpg,torn paper piece in waste bin,paper,3
waste_dataset/cardboard/000219.jpg,a flattened cardboard box in trash,cardboard,0
waste_dataset/paper/000166.jpg,white paper material discarded waste,paper,3
waste_dataset/cardboard/000197.jpg,empty cardboard box thrown away,cardboard,0
waste_dataset/paper/000195.jpg,torn paper piece in waste bin,paper,3
waste_dataset/paper/000060.jpg,old paper document thrown away,paper,3
waste_dataset/cardboard/000232.jpg,cardboard material discarded in bin,cardboard,0
waste_dataset/trash/000078.jpg,mixed waste garbage object found,trash,5
waste_dataset/metal/000266.jpg,recycled metal can garbage item found,metal,2
waste_dataset/cardboard/000233.jpg,empty cardboard box thrown away,cardboard,0
waste_dataset/plastic/000142.jpg,plastic bag found in garbage waste,plastic,4
waste_dataset/metal/000293.jpg,recycled metal can garbage item found,metal,2
waste_dataset/glass/000122.jpg,empty glass bottle discarded waste,glass,1
waste_dataset/cardboard/000382.jpg,brown cardboard packaging waste material,cardboard,0
waste_dataset/trash/000407.jpg,general trash item discarded,trash,5
waste_dataset/metal/000149.jpg,recycled metal can garbage item found,metal,2
waste_dataset/metal/000298.jpg,empty metal can thrown away,metal,2
waste_dataset/glass/000059.jpg,shattered glass piece in garbage bin,glass,1
waste_dataset/trash/000258.jpg,general trash item discarded,trash,5
waste_dataset/plastic/000015.jpg,plastic packaging thrown in trash bin,plastic,4
waste_dataset/glass/000312.jpg,a glass bottle found in waste bin,glass,1
waste_dataset/glass/000043.jpg,recycled glass waste object found,glass,1
waste_dataset/trash/000143.jpg,household garbage thrown away,trash,5
waste_dataset/glass/000002.jpg,empty glass bottle discarded waste,glass,1
waste_dataset/cardboard/000391.jpg,empty cardboard box thrown away,cardboard,0
waste_dataset/plastic/000163.jpg,used plastic container discarded waste,plastic,4
waste_dataset/paper/000130.jpg,recycled paper material waste object,paper,3
waste_dataset/cardboard/000352.jpg,brown cardboard packaging waste material,cardboard,0
waste_dataset/metal/000090.jpg,recycled metal can garbage item found,metal,2
waste_dataset/glass/000199.jpg,a glass bottle found in waste bin,glass,1
waste_dataset/glass/000105.jpg,a glass bottle found in waste bin,glass,1
waste_dataset/glass/000029.jpg,a glass bottle found in waste bin,glass,1
waste_dataset/paper/000385.jpg,paper sheet thrown in recycling bin,paper,3
waste_dataset/plastic/000084.jpg,empty plastic bottle waste object,plastic,4
waste_dataset/glass/000302.jpg,shattered glass piece in garbage bin,glass,1
waste_dataset/cardboard/000104.jpg,old cardboard packaging garbage item,cardboard,0
waste_dataset/trash/000072.jpg,general household waste item found,trash,5
waste_dataset/trash/000201.jpg,household garbage thrown away,trash,5
waste_dataset/cardboard/000165.jpg,old cardboard packaging garbage item,cardboard,0
